timestamp,temperature
1970-03-05,-0.5458333333333334
1970-03-06,-0.49166666666666664
1970-03-07,-425
1970-03-08,-1.2750000000000001
1970-03-09,-0.13749999999999998
1970-03-10,-0.8958333333333331
1970-03-11,-0.9083333333333333
1970-03-12,1.8458333333333332
1970-03-13,0.9375
1970-03-14,-0.8916666666666666
1970-03-15,-2.2916666666666665
1970-03-16,0.2625
1970-03-17,3.2125
1970-03-18,3.4749999999999996
1970-03-19,2.654166666666667
1970-03-20,2.9375
1970-03-21,5.7749999999999995
1970-03-22,6.291666666666667
1970-03-23,4.254166666666667
1970-03-24,2.5083333333333333
1970-03-25,0.7125
1970-03-26,1.55
1970-03-27,1.0958333333333334
1970-03-28,0.3125
1970-03-29,-0.08333333333333333
1970-03-30,4.7124999999999995
1970-03-31,6.745833333333334
1970-04-01,4.266666666666667
1970-04-02,1.8333333333333333
1970-04-03,0.6041666666666667
1970-04-04,1.1916666666666667
1970-04-05,-0.3333333333333333
1970-04-06,3725
1970-04-07,2.966666666666667
1970-04-08,3.7624999999999997
1970-04-09,3.8708333333333336
1970-04-10,1.0166666666666666
1970-04-11,2.3291666666666666
1970-04-12,1.9833333333333334
1970-04-13,4.570833333333334
1970-04-14,4.304166666666666
1970-04-15,5.433333333333334
1970-04-16,8.262500000000001
1970-04-17,12.929166666666667
1970-04-18,12.245833333333332
1970-04-19,11.362499999999999
1970-04-20,7.5249999999999995
1970-04-21,7.783333333333334
1970-04-22,10.5
1970-04-23,12.424999999999999
1970-04-24,10.708333333333334
1970-04-25,10.7125
1970-04-26,9575
1970-04-27,6.583333333333333
1970-04-28,6.245833333333334
1970-04-29,3.6125000000000003
1970-04-30,3.0541666666666667
1970-05-01,3.3666666666666667
1970-05-02,7.779166666666666
1970-05-03,9775
1970-05-04,10.333333333333334
1970-05-05,13.075000000000001
1970-05-06,17.054166666666667
1970-05-07,17.854166666666668
1970-05-08,19.2625
1970-05-09,19.037499999999998
1970-05-10,18.666666666666668
1970-05-11,13.633333333333333
1970-05-12,10.204166666666667
1970-05-13,11.020833333333334
1970-05-14,11.237499999999999
1970-05-15,11.387500000000001
1970-05-16,13.195833333333333
1970-05-17,11.979166666666666
1970-05-18,13725
1970-05-19,13.141666666666666
1970-05-20,11.670833333333334
1970-05-21,10.966666666666667
1970-05-22,8.791666666666666
1970-05-23,9.299999999999999
1970-05-24,11.333333333333334
1970-05-25,15.358333333333334
1970-05-26,13.995833333333332
1970-05-27,9.991666666666667
1970-05-28,10.966666666666667
1970-05-29,11.695833333333333
1970-05-30,13.658333333333333
1970-05-31,10.995833333333332
1970-06-01,11.4625
1970-06-02,10.841666666666667
1970-06-03,12.674999999999999
1970-06-04,13.629166666666668
1970-06-05,16.25
1970-06-06,19.404166666666665
1970-06-07,19.529166666666665
1970-06-08,21.433333333333334
1970-06-09,22.566666666666666
1970-06-10,20.566666666666666
1970-06-11,20.0
1970-06-12,17.004166666666666
1970-06-13,14.804166666666667
1970-06-14,14.3375
1970-06-15,17.595833333333335
1970-06-16,19.570833333333333
1970-06-17,20425
1970-06-18,18.2
1970-06-19,20.183333333333334
1970-06-20,22.854166666666668
1970-06-21,24.0625
1970-06-22,24.133333333333336
1970-06-23,21.40416666666667
1970-06-24,20.9
1970-06-25,19.316666666666666
1970-06-26,18.587500000000002
1970-06-27,20.883333333333333
1970-06-28,23.6375
1970-06-29,14.983333333333334
1970-06-30,15.012500000000001
1970-07-01,13.995833333333332
1970-07-02,13.670833333333334
1970-07-03,13.145833333333334
1970-07-04,13.433333333333332
1970-07-05,15.745833333333332
1970-07-06,18.474999999999998
1970-07-07,22.166666666666668
1970-07-08,24.166666666666668
1970-07-09,22.65416666666667
1970-07-10,19.241666666666667
1970-07-11,18.0625
1970-07-12,18.162499999999998
1970-07-13,21.870833333333334
1970-07-14,17.895833333333332
1970-07-15,12.575000000000001
1970-07-16,13.729166666666666
1970-07-17,15.116666666666667
1970-07-18,15.470833333333333
1970-07-19,17.1125
1970-07-20,15.808333333333332
1970-07-21,14.729166666666666
1970-07-22,15.641666666666666
1970-07-23,17.254166666666666
1970-07-24,20.304166666666667
1970-07-25,17.308333333333334
1970-07-26,12.379166666666668
1970-07-27,13.137500000000001
1970-07-28,20.416666666666668
1970-07-29,20.995833333333334
1970-07-30,19.150000000000002
1970-07-31,21.3875
1970-08-01,20.508333333333333
1970-08-02,20.508333333333333
1970-08-03,20.004166666666666
1970-08-04,18.17083333333333
1970-08-05,19.8
1970-08-06,21.054166666666667
1970-08-07,22.162499999999998
1970-08-08,19.587500000000002
1970-08-09,21.033333333333335
1970-08-10,18.066666666666666
1970-08-11,16.391666666666666
1970-08-12,15.045833333333334
1970-08-13,16.245833333333334
1970-08-14,19.329166666666666
1970-08-15,17.2375
1970-08-16,17.966666666666665
1970-08-17,16.270833333333332
1970-08-18,14.704166666666666
1970-08-19,17.095833333333335
1970-08-20,20.283333333333335
1970-08-21,18.066666666666666
1970-08-22,15.120833333333332
1970-08-23,16.729166666666668
1970-08-24,16.829166666666666
1970-08-25,15.5375
1970-08-26,16.216666666666665
1970-08-27,17.5125
1970-08-28,18.650000000000002
1970-08-29,18.0
1970-08-30,19.029166666666665
1970-08-31,19.879166666666666
1970-09-01,16875
1970-09-02,14.458333333333334
1970-09-03,16.462500000000002
1970-09-04,13.799999999999999
1970-09-05,14.654166666666667
1970-09-06,12.3375
1970-09-07,12.470833333333333
1970-09-08,14.758333333333333
1970-09-09,18.554166666666667
1970-09-10,21.1375
1970-09-11,13.429166666666667
1970-09-12,13.333333333333334
1970-09-13,13.016666666666666
1970-09-14,13.329166666666666
1970-09-15,18.920833333333334
1970-09-16,14725
1970-09-17,13.424999999999999
1970-09-18,15.570833333333333
1970-09-19,15775
1970-09-20,15.391666666666666
1970-09-21,13.620833333333332
1970-09-22,10.762500000000001
1970-09-23,9.466666666666667
1970-09-24,8.145833333333334
1970-09-25,10.270833333333334
1970-09-26,8.933333333333334
1970-09-27,8.158333333333333
1970-09-28,8.095833333333333
1970-09-29,8.3125
1970-09-30,9.270833333333334
1970-10-01,10.691666666666668
1970-10-02,8.683333333333334
1970-10-03,7.529166666666666
1970-10-04,8.954166666666667
1970-10-05,11.220833333333333
1970-10-06,15.212499999999999
1970-10-07,15.495833333333332
1970-10-08,14.137500000000001
1970-10-09,13.200000000000001
1970-10-10,13.058333333333332
1970-10-11,12.416666666666666
1970-10-12,11.208333333333334
1970-10-13,6.820833333333333
1970-10-14,8.033333333333333
1970-10-15,6175
1970-10-16,8.629166666666666
1970-10-17,9.4125
1970-10-18,9.075000000000001
1970-10-19,9.154166666666667
1970-10-20,5.55
1970-10-21,4.716666666666667
1970-10-22,5.429166666666667
1970-10-23,3.495833333333333
1970-10-24,4.0625
1970-10-25,9.8125
1970-10-26,9.045833333333333
1970-10-27,5.3875
1970-10-28,6.954166666666667
1970-10-29,7.695833333333333
1970-10-30,11.387500000000001
1970-10-31,10.8375
1970-11-01,12.35
1970-11-02,8.854166666666666
1970-11-03,11.195833333333333
1970-11-04,9.208333333333334
1970-11-05,7.254166666666666
1970-11-06,4.045833333333333
1970-11-07,-2.0124999999999997
1970-11-08,-1.7833333333333332
1970-11-09,4.783333333333333
1970-11-10,4.079166666666667
1970-11-11,5.5375000000000005
1970-11-12,10.820833333333333
1970-11-13,6125
1970-11-14,2.629166666666667
1970-11-15,3.1999999999999997
1970-11-16,1.9416666666666667
1970-11-17,1.9749999999999999
1970-11-18,6.8125
1970-11-19,9.929166666666667
1970-11-20,6.4375
1970-11-21,3.970833333333333
1970-11-22,4.416666666666667
1970-11-23,3.829166666666667
1970-11-24,1.9749999999999999
1970-11-25,1.3041666666666667
1970-11-26,4.533333333333333
1970-11-27,5.6125
1970-11-28,3.5
1970-11-29,4.783333333333333
1970-11-30,9.020833333333334
1970-12-01,6.5874999999999995
1970-12-02,6.191666666666666
1970-12-03,5.029166666666667
1970-12-04,0.9583333333333334
1970-12-05,5.120833333333334
1970-12-06,5.3625
1970-12-07,4.679166666666666
1970-12-08,3.404166666666667
1970-12-09,5.470833333333334
1970-12-10,5.966666666666666
1970-12-11,5.716666666666666
1970-12-12,1.2750000000000001
1970-12-13,0.28750000000000003
1970-12-14,3.7916666666666665
1970-12-15,1.9791666666666667
1970-12-16,0.27499999999999997
1970-12-17,-0.03333333333333334
1970-12-18,2.279166666666667
1970-12-19,2.7583333333333333
1970-12-20,5.666666666666667
1970-12-21,1.5250000000000001
1970-12-22,-1.7583333333333335
1970-12-23,-2.345833333333333
1970-12-24,-3.4166666666666665
1970-12-25,-3.0666666666666664
1970-12-26,-5.45
1970-12-27,-5.566666666666666
1970-12-28,-3275
1970-12-29,-2.6333333333333333
1970-12-30,-3.108333333333333
1970-12-31,-8.2125
1971-01-01,-11.104166666666666
1971-01-02,-8875
1971-01-03,-15.6
1971-01-04,-13.575000000000001
1971-01-05,-9.362499999999999
1971-01-06,-11275
1971-01-07,-10.045833333333333
1971-01-08,-1.3041666666666667
1971-01-09,1.2583333333333333
1971-01-10,-3.483333333333333
1971-01-11,-5.6875
1971-01-12,-6.333333333333333
1971-01-13,-4.183333333333334
1971-01-14,-1.8416666666666668
1971-01-15,-2.4583333333333335
1971-01-16,0.9291666666666667
1971-01-17,1.2583333333333333
1971-01-18,-1.6375
1971-01-19,0.5333333333333333
1971-01-20,2.8666666666666667
1971-01-21,1.4583333333333333
1971-01-22,2.1458333333333335
1971-01-23,4.841666666666667
1971-01-24,5.8999999999999995
1971-01-25,4.595833333333333
1971-01-26,5.7375
1971-01-27,7.387499999999999
1971-01-28,4.979166666666667
1971-01-29,3.6333333333333333
1971-01-30,1.7333333333333334
1971-01-31,1.6708333333333334
1971-02-01,-0.35000000000000003
1971-02-02,-1.2958333333333332
1971-02-03,0.9375
1971-02-04,-0.2625
1971-02-05,3.6125000000000003
1971-02-06,3.733333333333333
1971-02-07,2.9625
1971-02-08,5.370833333333334
1971-02-09,5.154166666666667
1971-02-10,4.066666666666666
1971-02-11,3.5749999999999997
1971-02-12,625
1971-02-13,5.479166666666667
1971-02-14,2.841666666666667
1971-02-15,3.2583333333333333
1971-02-16,3.0083333333333333
1971-02-17,2.0500000000000003
1971-02-18,2.779166666666667
1971-02-19,2.2708333333333335
1971-02-20,1.5166666666666666
1971-02-21,1.2833333333333334
1971-02-22,3.1166666666666667
1971-02-23,1.7041666666666666
1971-02-24,1.5999999999999999
1971-02-25,2875
1971-02-26,-5.633333333333333
1971-02-27,-6.2625
1971-02-28,-3.470833333333333
1971-03-01,-5.170833333333333
1971-03-02,-6.233333333333333
1971-03-03,-8275
1971-03-04,-8.570833333333333
1971-03-05,-8.029166666666667
1971-03-06,-8.112499999999999
1971-03-07,-4.316666666666666
1971-03-08,-0.9041666666666667
1971-03-09,1.2
1971-03-10,0.6375000000000001
1971-03-11,-1.2249999999999999
1971-03-12,-1.4375
1971-03-13,4.745833333333334
1971-03-14,5.8
1971-03-15,5.704166666666667
1971-03-16,6.141666666666667
1971-03-17,5.558333333333334
1971-03-18,8.141666666666667
1971-03-19,10.445833333333333
1971-03-20,9.133333333333333
1971-03-21,10.887500000000001
1971-03-22,3.6166666666666667
1971-03-23,1.6958333333333335
1971-03-24,2.9333333333333336
1971-03-25,6625
1971-03-26,5.433333333333334
1971-03-27,2.9166666666666665
1971-03-28,1.8083333333333333
1971-03-29,1.3916666666666666
1971-03-30,3.7583333333333333
1971-03-31,5.029166666666667
1971-04-01,8.612499999999999
1971-04-02,9.070833333333333
1971-04-03,9.191666666666666
1971-04-04,11375
1971-04-05,10.883333333333333
1971-04-06,5.3500000000000005
1971-04-07,6.495833333333334
1971-04-08,7.804166666666667
1971-04-09,9.554166666666667
1971-04-10,6.6875
1971-04-11,7.6625000000000005
1971-04-12,5925
1971-04-13,6.416666666666667
1971-04-14,6.470833333333334
1971-04-15,8.575000000000001
1971-04-16,11.829166666666667
1971-04-17,6.9125000000000005
1971-04-18,7.5125
1971-04-19,13.308333333333332
1971-04-20,11.304166666666667
1971-04-21,11.866666666666667
1971-04-22,13.041666666666666
1971-04-23,14.866666666666667
1971-04-24,8.483333333333333
1971-04-25,5.6499999999999995
1971-04-26,3.158333333333333
1971-04-27,0.6749999999999999
1971-04-28,3775
1971-04-29,5.366666666666667
1971-04-30,5.695833333333333
1971-05-01,6.495833333333334
1971-05-02,8.916666666666666
1971-05-03,10.279166666666667
1971-05-04,11.950000000000001
1971-05-05,11.941666666666668
1971-05-06,12.5625
1971-05-07,13.404166666666667
1971-05-08,14.3375
1971-05-09,17.037499999999998
1971-05-10,15.370833333333332
1971-05-11,18.150000000000002
1971-05-12,20.991666666666667
1971-05-13,19.508333333333333
1971-05-14,17.941666666666666
1971-05-15,18.150000000000002
1971-05-16,18.5625
1971-05-17,23.349999999999998
1971-05-18,23.5125
1971-05-19,18.654166666666665
1971-05-20,16.945833333333333
1971-05-21,15.595833333333333
1971-05-22,14.583333333333334
1971-05-23,11.4375
1971-05-24,10.450000000000001
1971-05-25,10.950000000000001
1971-05-26,11.65
1971-05-27,15.066666666666668
1971-05-28,18.054166666666667
1971-05-29,14.879166666666668
1971-05-30,13.245833333333332
1971-05-31,14.904166666666667
1971-06-01,18425
1971-06-02,21.233333333333334
1971-06-03,21.091666666666665
1971-06-04,19.033333333333335
1971-06-05,17.579166666666666
1971-06-06,16.845833333333335
1971-06-07,17.216666666666665
1971-06-08,17.1125
1971-06-09,16.541666666666668
1971-06-10,14.483333333333334
1971-06-11,14.549999999999999
1971-06-12,11.604166666666666
1971-06-13,11.854166666666666
1971-06-14,13.929166666666667
1971-06-15,14.108333333333333
1971-06-16,11.75
1971-06-17,11.683333333333332
1971-06-18,11.0625
1971-06-19,10.479166666666666
1971-06-20,12.854166666666666
1971-06-21,12.533333333333333
1971-06-22,12.308333333333332
1971-06-23,13.237499999999999
1971-06-24,14.645833333333334
1971-06-25,18.2625
1971-06-26,20.962500000000002
1971-06-27,15.445833333333333
1971-06-28,13.783333333333333
1971-06-29,11.0
1971-06-30,11.883333333333333
1971-07-01,14.966666666666667
1971-07-02,14.795833333333334
1971-07-03,17.183333333333334
1971-07-04,18.679166666666667
1971-07-05,18.170833333333334
1971-07-06,20.087500000000002
1971-07-07,20.025000000000002
1971-07-08,21.804166666666664
1971-07-09,23675
1971-07-10,23.679166666666664
1971-07-11,21.34583333333333
1971-07-12,20.75
1971-07-13,16.816666666666666
1971-07-14,15.0625
1971-07-15,15.670833333333333
1971-07-16,15.9625
1971-07-17,13.6
1971-07-18,14.108333333333334
1971-07-19,15.037500000000001
1971-07-20,14.833333333333334
1971-07-21,16.883333333333333
1971-07-22,16.3875
1971-07-23,20.066666666666666
1971-07-24,22.287499999999998
1971-07-25,24.333333333333332
1971-07-26,23.791666666666668
1971-07-27,25.620833333333334
1971-07-28,26.40833333333333
1971-07-29,20.275000000000002
1971-07-30,20375
1971-07-31,24.6125
1971-08-01,22.954166666666666
1971-08-02,23.241666666666664
1971-08-03,25.5125
1971-08-04,21.8
1971-08-05,21.283333333333335
1971-08-06,23.516666666666666
1971-08-07,22.891666666666666
1971-08-08,18325
1971-08-09,17.5
1971-08-10,21.474999999999998
1971-08-11,22.40416666666667
1971-08-12,16.904166666666665
1971-08-13,19.525000000000002
1971-08-14,22.733333333333334
1971-08-15,21.587500000000002
1971-08-16,16.304166666666667
1971-08-17,16.3
1971-08-18,18.641666666666666
1971-08-19,21.366666666666664
1971-08-20,24.316666666666666
1971-08-21,22.504166666666666
1971-08-22,22175
1971-08-23,15.85
1971-08-24,15.016666666666666
1971-08-25,15.725000000000001
1971-08-26,16.087500000000002
1971-08-27,16.291666666666668
1971-08-28,15.720833333333333
1971-08-29,17.029166666666665
1971-08-30,17.729166666666668
1971-08-31,14.433333333333332
1971-09-01,15.779166666666667
1971-09-02,16.3125
1971-09-03,15.0625
1971-09-04,17.470833333333335
1971-09-05,14.295833333333334
1971-09-06,14.549999999999999
1971-09-07,13.254166666666668
1971-09-08,14.200000000000001
1971-09-09,9.8875
1971-09-10,11.666666666666666
1971-09-11,11.279166666666667
1971-09-12,11.858333333333334
1971-09-13,13.208333333333334
1971-09-14,10.233333333333333
1971-09-15,8.733333333333333
1971-09-16,8.058333333333334
1971-09-17,7.487500000000001
1971-09-18,9.066666666666666
1971-09-19,12.1625
1971-09-20,13.25
1971-09-21,15.558333333333332
1971-09-22,15.0875
1971-09-23,15.695833333333333
1971-09-24,15.924999999999999
1971-09-25,11.8375
1971-09-26,9.9
1971-09-27,11625
1971-09-28,10.862499999999999
1971-09-29,11.016666666666666
1971-09-30,11.195833333333333
1971-10-01,13.479166666666666
1971-10-02,14.8375
1971-10-03,14.683333333333332
1971-10-04,11.016666666666666
1971-10-05,6.708333333333333
1971-10-06,6.266666666666667
1971-10-07,10.512500000000001
1971-10-08,13.754166666666668
1971-10-09,11.079166666666666
1971-10-10,13.358333333333334
1971-10-11,13.916666666666666
1971-10-12,15.5
1971-10-13,10.566666666666666
1971-10-14,5.054166666666666
1971-10-15,4.0375
1971-10-16,2.970833333333333
1971-10-17,4.233333333333333
1971-10-18,10.408333333333333
1971-10-19,15.095833333333333
1971-10-20,12.674999999999999
1971-10-21,9.045833333333333
1971-10-22,13.495833333333332
1971-10-23,11.658333333333333
1971-10-24,10.9625
1971-10-25,10.204166666666667
1971-10-26,6.466666666666666
1971-10-27,4.45
1971-10-28,5.179166666666666
1971-10-29,5.595833333333334
1971-10-30,3525
1971-10-31,3.6916666666666664
1971-11-01,7.695833333333333
1971-11-02,10.416666666666666
1971-11-03,10.170833333333333
1971-11-04,11.279166666666667
1971-11-05,10.620833333333334
1971-11-06,10.179166666666667
1971-11-07,6.6875
1971-11-08,4.55
1971-11-09,4.7875000000000005
1971-11-10,3.658333333333333
1971-11-11,-0.020833333333333332
1971-11-12,-1.1583333333333334
1971-11-13,1.2750000000000001
1971-11-14,4.958333333333333
1971-11-15,5.783333333333334
1971-11-16,8025
1971-11-17,3.1
1971-11-18,2.720833333333333
1971-11-19,-0.8375
1971-11-20,-2.7541666666666664
1971-11-21,-2.1625
1971-11-22,1.6041666666666667
1971-11-23,-0.7208333333333333
1971-11-24,-2.2
1971-11-25,-1.0333333333333334
1971-11-26,4.495833333333334
1971-11-27,5.566666666666666
1971-11-28,2.9333333333333336
1971-11-29,4.329166666666667
1971-11-30,3.6916666666666664
1971-12-01,2.7624999999999997
1971-12-02,2.7916666666666665
1971-12-03,3.170833333333333
1971-12-04,2.983333333333333
1971-12-05,6.545833333333333
1971-12-06,7.466666666666666
1971-12-07,5.366666666666667
1971-12-08,1.3583333333333334
1971-12-09,-1.9458333333333335
1971-12-10,5.5874999999999995
1971-12-11,7675
1971-12-12,5.7875000000000005
1971-12-13,5.2625
1971-12-14,6.4624999999999995
1971-12-15,4.4125000000000005
1971-12-16,7.9875
1971-12-17,7.208333333333333
1971-12-18,0.31666666666666665
1971-12-19,1.9166666666666667
1971-12-20,6.583333333333333
1971-12-21,9.799999999999999
1971-12-22,6.7749999999999995
1971-12-23,3.9375
1971-12-24,4.1875
1971-12-25,6.370833333333334
1971-12-26,2.6791666666666667
1971-12-27,2.6625
1971-12-28,2.1125000000000003
1971-12-29,-0.24583333333333335
1971-12-30,0.7458333333333332
1971-12-31,1.5083333333333335
1972-01-01,1.0333333333333334
1972-01-02,-0.2333333333333333
1972-01-03,0.4041666666666666
1972-01-04,1.6166666666666665
1972-01-05,0.15416666666666667
1972-01-06,-0.029166666666666664
1972-01-07,-0.3
1972-01-08,0.10000000000000002
1972-01-09,-0.5583333333333333
1972-01-10,-2.9791666666666665
1972-01-11,-3.8166666666666664
1972-01-12,-4.3999999999999995
1972-01-13,-5.670833333333333
1972-01-14,-8.633333333333333
1972-01-15,-9.358333333333333
1972-01-16,-13.200000000000001
1972-01-17,-12.916666666666666
1972-01-18,-12.679166666666667
1972-01-19,-6.916666666666667
1972-01-20,-525
1972-01-21,-1.2958333333333334
1972-01-22,0.11666666666666668
1972-01-23,-775
1972-01-24,-0.6291666666666668
1972-01-25,-2.0708333333333333
1972-01-26,-0.7041666666666667
1972-01-27,-3.2375000000000003
1972-01-28,-5.0249999999999995
1972-01-29,-7.366666666666667
1972-01-30,-10.558333333333334
1972-01-31,-7.641666666666667
1972-02-01,-7.479166666666667
1972-02-02,-4.3500000000000005
1972-02-03,-2.433333333333333
1972-02-04,-3.033333333333333
1972-02-05,-2.966666666666667
1972-02-06,-1.6333333333333335
1972-02-07,3.7458333333333336
1972-02-08,4.883333333333334
1972-02-09,2.8083333333333336
1972-02-10,1.7916666666666667
1972-02-11,2.5083333333333333
1972-02-12,4.066666666666666
1972-02-13,3.345833333333333
1972-02-14,1.6875
1972-02-15,3.6625
1972-02-16,2.3333333333333335
1972-02-17,0.5083333333333333
1972-02-18,1.5625
1972-02-19,1.3958333333333333
1972-02-20,3.9125
1972-02-21,3.345833333333333
1972-02-22,3.641666666666667
1972-02-23,2.4375
1972-02-24,2.4625
1972-02-25,3.5500000000000003
1972-02-26,2.8125
1972-02-27,2.3666666666666667
1972-02-28,2.9375
1972-02-29,2.858333333333333
1972-03-01,2.9333333333333336
1972-03-02,2.3333333333333335
1972-03-03,1.1833333333333333
1972-03-04,5.3500000000000005
1972-03-05,4.75
1972-03-06,5.554166666666667
1972-03-07,6.841666666666666
1972-03-08,5.633333333333333
1972-03-09,3.558333333333333
1972-03-10,1.8333333333333333
1972-03-11,-1375
1972-03-12,-2.6375
1972-03-13,1.1083333333333332
1972-03-14,5.383333333333333
1972-03-15,7.995833333333334
1972-03-16,9.362499999999999
1972-03-17,10.841666666666667
1972-03-18,9.762500000000001
1972-03-19,10.233333333333333
1972-03-20,11.104166666666666
1972-03-21,8.008333333333333
1972-03-22,7.329166666666667
1972-03-23,8025
1972-03-24,5.1125
1972-03-25,4.104166666666667
1972-03-26,7.558333333333334
1972-03-27,6.320833333333333
1972-03-28,3.1166666666666667
1972-03-29,3.529166666666667
1972-03-30,5.8500000000000005
1972-03-31,9.7125
1972-04-01,5.791666666666667
1972-04-02,5.804166666666667
1972-04-03,10075
1972-04-04,9.295833333333333
1972-04-05,10.454166666666667
1972-04-06,7.4875
1972-04-07,8.766666666666667
1972-04-08,10.279166666666667
1972-04-09,8.379166666666666
1972-04-10,9.916666666666666
1972-04-11,9.1
1972-04-12,6.304166666666667
1972-04-13,9.408333333333333
1972-04-14,10.700000000000001
1972-04-15,8.679166666666667
1972-04-16,6.95
1972-04-17,7.479166666666667
1972-04-18,6.595833333333334
1972-04-19,6.133333333333333
1972-04-20,7.5625
1972-04-21,10.325000000000001
1972-04-22,10.516666666666667
1972-04-23,9.583333333333334
1972-04-24,4.833333333333333
1972-04-25,2.2708333333333335
1972-04-26,4.708333333333333
1972-04-27,6.320833333333333
1972-04-28,5075
1972-04-29,9.170833333333333
1972-04-30,15.0875
1972-05-01,15.016666666666666
1972-05-02,16.224999999999998
1972-05-03,16.279166666666665
1972-05-04,11.2875
1972-05-05,12.841666666666667
1972-05-06,14.862499999999999
1972-05-07,14.879166666666668
1972-05-08,14.095833333333333
1972-05-09,14.979166666666666
1972-05-10,13.879166666666668
1972-05-11,7.908333333333334
1972-05-12,7.904166666666666
1972-05-13,6.829166666666667
1972-05-14,7.095833333333334
1972-05-15,7.883333333333333
1972-05-16,7.695833333333333
1972-05-17,10.008333333333335
1972-05-18,12.370833333333332
1972-05-19,11225
1972-05-20,9.345833333333333
1972-05-21,12.387500000000001
1972-05-22,15.395833333333334
1972-05-23,17.929166666666667
1972-05-24,16.8625
1972-05-25,13.887500000000001
1972-05-26,13.758333333333333
1972-05-27,11.6
1972-05-28,10.674999999999999
1972-05-29,11.729166666666666
1972-05-30,12.987499999999999
1972-05-31,12.345833333333333
1972-06-01,9.983333333333333
1972-06-02,12.608333333333334
1972-06-03,16.037499999999998
1972-06-04,19.6375
1972-06-05,21.599999999999998
1972-06-06,23.416666666666668
1972-06-07,16.4375
1972-06-08,14.708333333333334
1972-06-09,14.9625
1972-06-10,14.879166666666668
1972-06-11,15.870833333333332
1972-06-12,14.1625
1972-06-13,12475
1972-06-14,14.529166666666667
1972-06-15,16.191666666666666
1972-06-16,14.216666666666667
1972-06-17,14.637500000000001
1972-06-18,17.183333333333334
1972-06-19,17.191666666666666
1972-06-20,13.095833333333333
1972-06-21,15.362499999999999
1972-06-22,15.804166666666667
1972-06-23,12.545833333333334
1972-06-24,12.325000000000001
1972-06-25,15.208333333333334
1972-06-26,17.958333333333332
1972-06-27,19.7
1972-06-28,22125
1972-06-29,16.929166666666667
1972-06-30,17.8
1972-07-01,11.9125
1972-07-02,15.25
1972-07-03,13.641666666666666
1972-07-04,15.995833333333332
1972-07-05,20.4875
1972-07-06,21.90416666666667
1972-07-07,19.445833333333333
1972-07-08,17.958333333333332
1972-07-09,23.758333333333336
1972-07-10,17.154166666666665
1972-07-11,14.704166666666666
1972-07-12,16.491666666666667
1972-07-13,16.133333333333333
1972-07-14,16.145833333333332
1972-07-15,19.6125
1972-07-16,23.445833333333336
1972-07-17,25075
1972-07-18,26.28333333333333
1972-07-19,25.516666666666666
1972-07-20,24.96666666666667
1972-07-21,24.5625
1972-07-22,23325
1972-07-23,21.775000000000002
1972-07-24,22.1375
1972-07-25,20.254166666666666
1972-07-26,17.658333333333335
1972-07-27,15375
1972-07-28,18.212500000000002
1972-07-29,17.3
1972-07-30,16125
1972-07-31,16.866666666666667
1972-08-01,17.716666666666665
1972-08-02,18.6875
1972-08-03,15.491666666666667
1972-08-04,15275
1972-08-05,16.441666666666666
1972-08-06,18.516666666666666
1972-08-07,20.695833333333333
1972-08-08,21.854166666666668
1972-08-09,22.037499999999998
1972-08-10,20.866666666666667
1972-08-11,18.758333333333333
1972-08-12,15975
1972-08-13,20.820833333333333
1972-08-14,22.95
